990702.502787 -6637966.448838   0.000000 7622.049091 1137.675157   0.000000  -1.306272   8.751921  -0.000000 333389.404367
1744709.583833 -6480737.141850   0.000000 7441.516569 2003.454978   0.000000  -2.300412   8.544647  -0.000000 333380.122422
2475737.800324 -6238155.198742   0.000000 7162.976871 2842.851399   0.000000  -3.264261   8.224832  -0.000000 333372.114189
3174159.249580 -5913415.257272   0.000000 6790.097984 3644.808687   0.000000  -4.185122   7.796687  -0.000000 333365.335278
3830775.432631 -5510794.064966   0.000000 6327.790555 4398.764178   0.000000  -5.050866   7.265851  -0.000000 333359.725106
4436938.418889 -5035594.152822   0.000000 5782.143199 5094.787423   0.000000  -5.850089   6.639316  -0.000000 333355.207699
4984664.757801 -4494073.995345   0.000000 5160.342287 5723.711021   0.000000  -6.572263   5.925333  -0.000000 333351.692689
5466740.636493 -3893365.577475   0.000000 4470.577278 6277.251372   0.000000  -7.207877   5.133308  -0.000000 333349.076507
5876816.897951 -3241380.454919   0.000000 3721.932816 6748.117800   0.000000  -7.748558   4.273672  -0.000000 333347.243745
6209492.668036 -2546705.546063   0.000000 2924.269061 7130.108575   0.000000  -8.187186   3.357748  -0.000000 333346.068675
6460386.489918 -1818490.028861   0.000000 2088.091785 7418.192595   0.000000  -8.517982   2.397601  -0.000000 333345.416912
6626194.029278 -1066324.833189   0.000000 1224.413981 7608.575633   0.000000  -8.736592   1.405876  -0.000000 333345.147173
6704731.590699 -300116.316616   0.000000 344.610794 7698.750293   0.000000  -8.840136   0.395636  -0.000000 333345.113149
6694964.872739 470044.212052   0.000000 -539.730312 7687.529008   0.000000  -8.827251  -0.619815  -0.000000 333345.165424
6597022.583714 1234013.402560   0.000000 -1416.962174 7575.059655   0.000000  -8.698107  -1.627101  -0.000000 333345.153447
6412194.739691 1981729.455631   0.000000 -2275.531329 7362.823579   0.000000  -8.454407  -2.612956  -0.000000 333344.927513
6142915.667989 2703344.638552   0.000000 -3104.130169 7053.616057   0.000000  -8.099360  -3.564398  -0.000000 333344.340737
5792731.940842 3389354.978861   0.000000 -3891.845853 6651.509456   0.000000  -7.637642  -4.468896  -0.000000 333343.250985
5366255.662337 4030725.428468   0.000000 -4628.304006 6161.799584   0.000000  -7.075336  -5.314539  -0.000000 333341.522748
4869103.724423 4619008.850372   0.000000 -5303.805329 5590.935929   0.000000  -6.419845  -6.090189  -0.000000 333339.028927
4307823.832489 5146457.261649   0.000000 -5909.453309 4946.436715   0.000000  -5.679804  -6.785632  -0.000000 333335.652507
3689808.274963 5606123.868487   0.000000 -6437.271361 4236.789889   0.000000  -4.864957  -7.391709  -0.000000 333331.288094
3023196.572629 5991954.550350   0.000000 -6880.307846 3471.341349   0.000000  -3.986036  -7.900440  -0.000000 333325.843308
2316768.289540 6298867.589305   0.000000 -7232.727604 2660.171876   0.000000  -3.054614  -8.305123  -0.000000 333319.239998
1579827.416750 6522820.595287   0.000000 -7489.888780 1813.964403   0.000000  -2.082957  -8.600430  -0.000000 333311.415270
822079.850887 6660863.746598   0.000000 -7648.403951 943.863353   0.000000  -1.083861  -8.782469  -0.000000 333302.322315
53505.580316 6711178.644974   0.000000 -7706.184733  61.327906   0.000000  -0.070483  -8.848844  -0.000000 333291.931029
-715772.738768 6673102.273805   0.000000 -7662.469291 -822.018878   0.000000   0.943833  -8.798678  -0.000000 333280.228405
-1475623.086508 6547135.744041   0.000000 -7517.832397 -1694.543092   0.000000   1.945728  -8.632630  -0.000000 333267.218707
-2216037.509289 6334937.712406   0.000000 -7274.177882 -2544.753169   0.000000   2.922009  -8.352885  -0.000000 333252.923416
-2927263.919127 6039302.558127   0.000000 -6934.713610 -3361.451188   0.000000   3.859818  -7.963125  -0.000000 333237.380941
-3599934.527673 5664123.604895   0.000000 -6503.909270 -4133.880336   0.000000   4.746803  -7.468480  -0.000000 333220.646122
-4225189.224139 5214341.871471   0.000000 -5987.437573 -4851.866557   0.000000   5.571282  -6.875463  -0.000000 333202.789501
-4794792.272790 4695881.024771   0.000000 -5392.099595 -5505.952545   0.000000   6.322395  -6.191880  -0.000000 333183.896395
-5301240.793418 4115569.390839   0.000000 -4725.735269 -6087.522315   0.000000   6.990248  -5.426732  -0.000000 333164.065778
-5737863.596097 3481050.049486   0.000000 -3997.120193 -6588.914693   0.000000   7.566041  -4.590094  -0.000000 333143.408970
-6098909.068316 2800680.195297   0.000000 -3215.850111 -7003.524263   0.000000   8.042190  -3.692982  -0.000000 333122.048175
-6379620.956393 2083421.089132   0.000000 -2392.214582 -7325.888407   0.000000   8.412419  -2.747212  -0.000000 333100.114874
-6576301.042283 1338720.048290   0.000000 -1537.061505 -7551.759309   0.000000   8.671848  -1.765238  -0.000000 333077.748088
-6686357.889195 576386.028546   0.000000 -661.654279 -7678.159978   0.000000   8.817056  -0.759994  -0.000000 333055.092553
-6708341.012680 -193539.564110   0.000000 222.476530 -7703.423524   0.000000   8.846127   0.255281  -0.000000 333032.296810
-6641960.025690 -960915.131065   0.000000 1103.685045 -7627.215201   0.000000   8.758674   1.267213  -0.000000 333009.511249
-6488088.503841 -1715632.466325   0.000000 1970.363481 -7450.536888   0.000000   8.555844   2.262473  -0.000000 332986.886129
-6248752.518379 -2447749.909897   0.000000 2811.095055 -7175.713975   0.000000   8.240306   3.227948  -0.000000 332964.569600
-5927103.986289 -3147623.315152   0.000000 3614.804396 -6806.364811   0.000000   7.816213   4.150919  -0.000000 332942.705748
-5527379.187068 -3806033.104493   0.000000 4370.903473 -6347.353103   0.000000   7.289147   5.019227  -0.000000 332921.432698
-5054842.991233 -4414305.738847   0.000000 5069.431123 -5804.723917   0.000000   6.666049   5.821431  -0.000000 332900.880795
-4515719.534038 -4964427.999874   0.000000 5701.184317 -5185.624091   0.000000   5.955125   6.546959  -0.000000 332881.170889
-3917110.246700 -5449152.578186   0.000000 6257.839466 -4498.208130   0.000000   5.165739   7.186251  -0.000000 332862.412736
-3266900.324235 -5862093.575312   0.000000 6732.062130 -3751.530808   0.000000   4.308287   7.730883  -0.000000 332844.703557
-2573654.861676 -6197810.659860   0.000000 7117.603709 -2955.427901   0.000000   3.394066   8.173676  -0.000000 332828.126758
-1846506.026818 -6451880.767814   0.000000 7409.383829 -2120.386610   0.000000   2.435119   8.508794  -0.000000 332812.750824
-1095032.756071 -6620956.401012   0.000000 7603.557326 -1257.407398   0.000000   1.444080   8.731819  -0.000000 332798.628423
-329134.558741 -6702809.754521   0.000000 7697.564963 -377.859040   0.000000   0.434004   8.839812  -0.000000 332785.795709
441098.907050 -6696362.090474   0.000000 7690.167191 506.671173   0.000000  -0.581799   8.831347  -0.000000 332774.271847
1205520.767699 -6601697.970505   0.000000 7581.460512 1384.530130   0.000000  -1.589946   8.706533  -0.000000 332764.058757
1954060.624404 -6420064.158625   0.000000 7372.876241 2244.152459   0.000000  -2.577155   8.467015  -0.000000 332755.141091
2676857.238025 -6153853.208635   0.000000 7067.161659 3074.212939   0.000000  -3.530417   8.115946  -0.000000 332747.486435
3364388.459378 -5806571.952153   0.000000 6668.343827 3863.775746   0.000000  -4.437173   7.657952  -0.000000 332741.045735
4007596.692148 -5382795.302583   0.000000 6181.676524 4602.438563   0.000000  -5.285475   7.099065  -0.000000 332735.753945
4598008.234566 -4888105.983989   0.000000 5613.571019 5280.469661   0.000000  -6.064146   6.446650  -0.000000 332731.530880
5127844.926782 -4329020.979515   0.000000 4971.511582 5888.936136   0.000000  -6.762928   5.709302  -0.000000 332728.282277
5590126.632417 -3712905.669087   0.000000 4263.956857 6419.821617   0.000000  -7.372612   4.896736  -0.000000 332725.901035
5978763.203776 -3047876.788444   0.000000 3500.228397 6866.131882   0.000000  -7.885167   4.019657  -0.000000 332724.268625
6288634.718962 -2342695.488857   0.000000 2690.387826 7221.987013   0.000000  -8.293841   3.089622  -0.000000 332723.256654
6515658.933894 -1606651.907306   0.000000 1845.104251 7482.698845   0.000000  -8.593248   2.118883  -0.000000 332722.728555
6656845.060891 -849442.768674   0.000000 975.513688 7644.832723   0.000000  -8.779446   1.120230  -0.000000 332722.541385
6710333.165829 -81043.633167   0.000000  93.072322 7706.252724   0.000000  -8.849982   0.106820  -0.000000 332722.547714
6675418.665498 688422.527404   0.000000 -790.594423 7666.149775   0.000000  -8.803927  -0.907997  -0.000000 332722.597559
6552561.603213 1448818.692730   0.000000 -1663.845051 7525.052284   0.000000  -8.641889  -1.910851  -0.000000 332722.540367
6343380.581333 2190127.339377   0.000000 -2515.175352 7284.819148   0.000000  -8.366002  -2.888531  -0.000000 332722.226994
6050631.431474 2902582.409165   0.000000 -3333.369957 6948.615240   0.000000  -7.979903  -3.828157  -0.000000 332721.511673
5678170.904232 3576797.962270   0.000000 -4107.650062 6520.869693   0.000000  -7.488678  -4.717351  -0.000000 332720.253931
5230905.857493 4203891.820684   0.000000 -4827.815411 6007.217531   0.000000  -6.898798  -5.544401  -0.000000 332718.320441
4714728.613279 4775602.573802   0.000000 -5484.378643 5414.425426   0.000000  -6.218034  -6.298410  -0.000000 332715.586781
4136439.335127 5284398.405529   0.000000 -6068.690247 4750.302553   0.000000  -5.455353  -6.969448  -0.000000 332711.939068
3503656.448741 5723576.310104   0.000000 -6573.052479 4023.597721   0.000000  -4.620804  -7.548674  -0.000000 332707.275462
2824716.285982 6087350.390509   0.000000 -6990.820742 3243.884131   0.000000  -3.725377  -8.028458  -0.000000 332701.507504
2108563.273933 6370928.077102   0.000000 -7316.491097 2421.433292   0.000000  -2.780870  -8.402479  -0.000000 332694.561286
1364632.115161 6570573.263199   0.000000 -7545.772753 1567.079729   0.000000  -1.799722  -8.665811  -0.000000 332686.378420
602723.510565 6683655.526508   0.000000 -7675.644580 692.078297   0.000000  -0.794858  -8.814983  -0.000000 332676.916812
-167124.938892 6708684.788467   0.000000 -7704.394917 -192.044053   0.000000   0.220485  -8.848029  -0.000000 332666.151209
-934770.951864 6645330.955122   0.000000 -7631.644123 -1073.640080   0.000000   1.232933  -8.764512  -0.000000 332654.073541
-1690101.166966 6494428.280795   0.000000 -7458.349607 -1941.095656   0.000000   2.229149  -8.565530  -0.000000 332640.693021
-2423164.364862 6257964.396789   0.000000 -7186.793241 -2782.982728   0.000000   3.196010  -8.253703  -0.000000 332626.036027
-3124302.558055 5939054.149108   0.000000 -6820.551349 -3588.209836   0.000000   4.120778  -7.833136  -0.000000 332610.145753
-3784278.222365 5541898.589086   0.000000 -6364.447637 -4346.168216   0.000000   4.991271  -7.309367  -0.000000 332593.081641
-4394395.994679 5071729.656148   0.000000 -5824.489709 -5046.871540   0.000000   5.796019  -6.689293  -0.000000 332574.918598
-4946617.234276 4534741.280277   0.000000 -5207.789978 -5681.087479   0.000000   6.524420  -5.981081  -0.000000 332555.746012
-5433665.938722 3938007.810534   0.000000 -4522.472035 -6240.459345   0.000000   7.166875  -5.194057  -0.000000 332535.666571
-5849124.619004 3289390.842854   0.000000 -3777.563690 -6717.616205   0.000000   7.714917  -4.338588  -0.000000 332514.794912
-6187518.870471 2597435.673227   0.000000 -2982.878091 -7106.270034   0.000000   8.161325  -3.425941  -0.000000 332493.256113
-6444389.524815 1871258.739070   0.000000 -2148.884497 -7401.298598   0.000000   8.500212  -2.468140  -0.000000 332471.184042
-6616351.431644 1120427.530482   0.000000 -1286.570396 -7598.813006   0.000000   8.727112  -1.477802  -0.000000 332448.719597
-6701138.094069 354834.552472   0.000000 -407.296775 -7696.209012   0.000000   8.839029  -0.467973  -0.000000 332426.008847
-6697631.568909 -415433.002129   0.000000 477.351537 -7692.201400   0.000000   8.834487   0.548041  -0.000000 332403.201109
-6605877.236081 -1180226.152554   0.000000 1355.718490 -7586.840999   0.000000   8.713540   1.556854  -0.000000 332380.446983
-6427083.240998 -1929467.852060   0.000000 2216.230398 -7381.514093   0.000000   8.477778   2.545173  -0.000000 332357.896362
-6163604.615709 -2653285.770056   0.000000 3047.548443 -7078.924231   0.000000   8.130304   3.499974  -0.000000 332335.696463
-5818912.286410 -3342142.384563   0.000000 3838.718108 -6683.056683   0.000000   7.675692   4.408675  -0.000000 332313.989883
-5397547.374213 -3986960.670263   0.000000 4579.313557 -6199.125996   0.000000   7.119931   5.259300  -0.000000 332292.912721
-4905061.389985 -4579243.725168   0.000000 5259.575064 -5633.507339   0.000000   6.470340   6.040638  -0.000000 332272.592786
-4347943.110154 -5111186.758526   0.000000 5870.537668 -4993.652551   0.000000   5.735476   6.742390  -0.000000 332253.147910
-3733533.096158 -5575779.963063   0.000000 6404.149376 -4287.991982   0.000000   4.925022   7.355306  -0.000000 332234.684396
-3069926.983319 -5966900.914625   0.000000 6853.377324 -3525.823429   0.000000   4.049656   7.871307  -0.000000 332217.295617
-2365868.813196 -6279395.280211   0.000000 7212.300524 -2717.189626   0.000000   3.120913   8.283589  -0.000000 332201.060786
-1630635.815024 -6509144.769465   0.000000 7476.187948 -1872.745900   0.000000   2.151031   8.586717  -0.000000 332186.043910
-873916.154799 -6653121.432821   0.000000 7641.560938 -1003.619753   0.000000   1.152791   8.776694  -0.000000 332172.292946
-105681.263512 -6709427.589574   0.000000 7706.239092 -121.264196   0.000000   0.139348   8.851014  -0.000000 332159.839171
663945.572282 -6677320.858662   0.000000 7669.369046 762.693210   0.000000  -0.875940   8.808696  -0.000000 332148.696768
1424822.624939 -6557223.961488   0.000000 7531.435753 1636.603612   0.000000  -1.879694   8.650295  -0.000000 332138.862638
2166923.386090 -6350719.167032   0.000000 7294.256114 2488.950423   0.000000  -2.858684   8.377898  -0.000000 332130.316441
2880468.710397 -6060527.452145   0.000000 6960.955049 3308.501129   0.000000  -3.800008   7.995094  -0.000000 332123.020867
3556055.700223 -5690472.651622   0.000000 6535.924315 4084.455351   0.000000  -4.691260   7.506927  -0.000000 332116.922123
4184781.631717 -5245431.070695   0.000000 6024.764626 4806.587216   0.000000  -5.520693   6.919830  -0.000000 332111.950644
4758361.288295 -4731267.224403   0.000000 5434.211827 5465.380144   0.000000  -6.277376   6.241541  -0.000000 332108.022010
5269236.154515 -4154756.551322   0.000000 4772.048106 6052.152285   0.000000  -6.951337   5.480998  -0.000000 332105.038059
5710674.030839 -3523496.120903   0.000000 4046.999412 6559.170947   0.000000  -7.533693   4.648225  -0.000000 332102.888178
6076857.756208 -2845804.512025   0.000000 3268.620433 6979.754504   0.000000  -8.016770   3.754197  -0.000000 332101.450765
6362961.869148 -2130612.183057   0.000000 2447.168653 7308.360452   0.000000  -8.394202   2.810696  -0.000000 332100.594827
6565216.197308 -1387343.779039   0.000000 1593.469153 7540.658430   0.000000  -8.661015   1.830156  -0.000000 332100.181711
6680955.537809 -625793.927740   0.000000 718.771933 7673.587279   0.000000  -8.813695   0.825498  -0.000000 332100.066927
6708654.774265 144001.837966   0.000000 -165.396358 7705.395352   0.000000  -8.850229  -0.190036  -0.000000 332100.102054
6647948.968411 911899.329936   0.000000 -1047.384327 7635.663574   0.000000  -8.770136  -1.203066  -0.000000 332100.136698
6499638.162391 1667779.383699   0.000000 -1915.569385 7465.310939   0.000000  -8.574474  -2.200241  -0.000000 332100.020469
6265676.829265 2401681.204853   0.000000 -2758.510894 7196.582368   0.000000  -8.265820  -3.168421  -0.000000 332099.604969
5949148.111619 3103933.625801   0.000000 -3565.100924 6833.019100   0.000000  -7.848244  -4.094849  -0.000000 332098.745742
5554223.188546 3765282.543561   0.000000 -4324.710606 6379.412011   0.000000  -7.327247  -4.967318  -0.000000 332097.304180
5086106.307115 4377012.859825   0.000000 -5027.330167 5841.738462   0.000000  -6.709695  -5.774330  -0.000000 332095.149349
4550966.203212 4931063.317126   0.000000 -5663.700813 5227.083525   0.000000  -6.003725  -6.505253  -0.000000 332092.159714
3955854.815779 5420132.718664   0.000000 -6225.436699 4543.546624   0.000000  -5.218640  -7.150455  -0.000000 332088.224741
3308614.365684 5837776.132985   0.000000 -6705.135410 3800.134812   0.000000  -4.364785  -7.701435  -0.000000 332083.246355
2617774.023569 6178489.816675   0.000000 -7096.475471 3006.644097   0.000000  -3.453410  -8.150932  -0.000000 332077.140227
1892437.527959 6437783.736870   0.000000 -7394.299634 2173.530390   0.000000  -2.496523  -8.493023  -0.000000 332069.836892
1142163.233931 6612240.738686   0.000000 -7594.682814 1311.771747   0.000000  -1.506733  -8.723201  -0.000000 332061.282658
376838.172234 6699561.578488   0.000000 -7694.983811 432.723753   0.000000  -0.497080  -8.838430  -0.000000 332051.440318
-393452.222525 6698595.229989   0.000000 -7693.880114 -452.030077   0.000000   0.519131  -8.837192  -0.000000 332040.289640
-1158556.999006 6609354.063990   0.000000 -7591.385344 -1330.830899   0.000000   1.528512  -8.719500  -0.000000 332027.827630
-1908393.441561 6433013.701642   0.000000 -7388.849098 -2192.098132   0.000000   2.517761  -8.486905  -0.000000 332014.068577
-2633079.926510 6171897.542816   0.000000 -7088.939201 -3024.482023   0.000000   3.473844  -8.142468  -0.000000 331999.043860
-3323066.132575 5829446.172839   0.000000 -6695.606597 -3817.013184   0.000000   4.384161  -7.690726  -0.000000 331982.801538
-3969258.890471 5410172.049891   0.000000 -6214.033337 -4559.247122   0.000000   5.236716  -7.137629  -0.000000 331965.405718
-4563142.013957 4919600.069093   0.000000 -5650.564349 -5241.401861   0.000000   6.020274  -6.490463  -0.000000 331946.935705
-5096888.533700 4364194.785296   0.000000 -5012.623893 -5854.486852   0.000000   6.724508  -5.757753  -0.000000 331927.484964
-5563463.855147 3751275.252255   0.000000 -4308.617787 -6390.421465   0.000000   7.340134  -4.949152  -0.000000 331907.159885
-5956718.480898 3088918.599027   0.000000 -3547.822696 -6842.141506   0.000000   7.859038  -4.075313  -0.000000 331886.078383
-6271469.075291 2385853.612876   0.000000 -2740.263946 -7203.692349   0.000000   8.274379  -3.147750  -0.000000 331864.368341
-6503566.802225 1651345.729741   0.000000 -1896.583455 -7470.307459   0.000000   8.580678  -2.178686  -0.000000 331842.165931
-6649952.034684 895074.946720   0.000000 -1027.899532 -7638.471278   0.000000   8.773897  -1.180889  -0.000000 331819.613814
-6708694.713781 127008.264504   0.000000 -145.660387 -7705.965620   0.000000   8.851484  -0.167510  -0.000000 331796.859264
-6679019.824047 -642731.659954   0.000000 738.506729 -7671.898983   0.000000   8.812413   0.848097  -0.000000 331774.052225
-6561317.647720 -1403999.920006   0.000000 1612.948748 -7536.718377   0.000000   8.657195   1.852546  -0.000000 331751.343335
-6357138.661270 -2146763.067118   0.000000 2466.140378 -7302.203515   0.000000   8.387872   2.832597  -0.000000 331728.881943
-6069173.139825 -2861231.357626   0.000000 3286.836018 -6971.443433   0.000000   8.007989   3.775333  -0.000000 331706.814137
-5701215.736733 -3537987.795054   0.000000 4064.218008 -6548.795851   0.000000   7.522551   4.668326  -0.000000 331685.280821
-5258115.503646 -4168112.266553   0.000000 4788.039246 -6039.829800   0.000000   6.937952   5.499803  -0.000000 331664.415855
-4745712.008611 -4743299.136374   0.000000 5448.758308 -5451.252279   0.000000   6.261895   6.258804  -0.000000 331644.344295
-4170758.393062 -5255966.745305   0.000000 6037.665261 -4790.819899   0.000000   5.503289   6.935320  -0.000000 331625.180739
-3540832.381097 -5699357.371508   0.000000 6546.996537 -4067.236673   0.000000   4.672132   7.520431  -0.000000 331607.027820
-2864236.413467 -6067626.333779   0.000000 6970.037328 -3290.039313   0.000000   3.779377   8.006422  -0.000000 331589.974850
-2149888.222397 -6355919.061346   0.000000 7301.210161 -2469.471533   0.000000   2.836793   8.386885  -0.000000 331574.096644
-1407203.289638 -6560435.112903   0.000000 7536.148480 -1616.349013   0.000000   1.856804   8.656801  -0.000000 331559.452534
-645970.737468 -6678478.299742   0.000000 7671.754260 -741.916824   0.000000   0.852327   8.812609  -0.000000 331546.085584
123775.710853 -6708492.251088   0.000000 7706.238897 142.298829   0.000000  -0.163395   8.852255  -0.000000 331534.022024
891889.999416 -6650080.951869   0.000000 7639.146819 1024.642575   0.000000  -1.176972   8.775212  -0.000000 331523.270905
1648247.492343 -6504013.981448   0.000000 7471.361531 1893.483550   0.000000  -2.175044   8.582496  -0.000000 331513.823975
2382878.446640 -6272216.383768   0.000000 7205.093981 2737.368756   0.000000  -3.144451   8.276645  -0.000000 331505.655795
3086099.444750 -5957743.302214   0.000000 6843.853430 3545.174075   0.000000  -4.072415   7.861692  -0.000000 331498.724064
3748641.053188 -5564739.713585   0.000000 6392.401189 4306.250944   0.000000  -4.946700   7.343104  -0.000000 331492.970188
4361770.023498 -5098385.792245   0.000000 5856.687846 5010.566758   0.000000  -5.755783   6.727719  -0.000000 331488.320042
4917404.423836 -4564828.625154   0.000000 5243.774811 5648.837148   0.000000  -6.488996   6.023649  -0.000000 331484.684955
5408220.182828 -3971101.178587   0.000000 4561.741205 6212.648392   0.000000  -7.136674   5.240174  -0.000000 331481.962874
5827747.640794 -3325029.585509   0.000000 3819.577335 6694.568333   0.000000  -7.690279   4.387624  -0.000000 331480.039711
6170456.835346 -2635129.976630   0.000000 3027.066158 7088.244355   0.000000  -8.142513   3.477237  -0.000000 331478.790848
6431830.397146 -1910496.215972   0.000000 2194.654295 7388.487119   0.000000  -8.487415   2.521014  -0.000000 331478.082778
6608423.095132 -1160680.021679   0.000000 1333.314296 7591.338952   0.000000  -8.720439   1.531561  -0.000000 331477.774867
6697907.246724 -395565.053023   0.000000 454.399987 7694.126004   0.000000  -8.838515   0.521920  -0.000000 331477.721205
6699103.395058 374763.375989   0.000000 -430.503210 7695.493464   0.000000  -8.840085  -0.494600  -0.000000 331477.772532
6611995.849580 1140151.238620   0.000000 -1309.730996 7595.423395   0.000000  -8.725131  -1.504600  -0.000000 331477.778205
6437732.886009 1890509.640346   0.000000 -2171.693954 7395.234942   0.000000  -8.495169  -2.494766  -0.000000 331477.588182
6178611.603885 2615947.802492   0.000000 -3005.030300 7097.566912   0.000000  -8.153229  -3.452047  -0.000000 331477.055003
5838047.642142 3306903.431808   0.000000 -3798.755638 6706.342976   0.000000  -7.703820  -4.363826  -0.000000 331476.035729
5420530.152666 3954268.757987   0.000000 -4542.407720 6226.719919   0.000000  -7.152865  -5.218085  -0.000000 331474.393831
4931562.625971 4549510.578353   0.000000 -5226.184334 5665.019664   0.000000  -6.507627  -6.003565  -0.000000 331472.000986
4377590.349463 5084782.728159   0.000000 -5841.072472 5028.645931   0.000000  -5.776611  -6.709913  -0.000000 331468.738771
3765915.454720 5553029.494836   0.000000 -6378.967104 4325.986653   0.000000  -4.969450  -7.327818  -0.000000 331464.500221
3104600.673616 5948078.613984   0.000000 -6832.777985 3566.303427   0.000000  -4.096785  -7.849137  -0.000000 331459.191239
2402363.071659 6264722.622215   0.000000 -7196.523081 2759.609452   0.000000  -3.170116  -8.266999  -0.000000 331452.731841
1668459.158848 6498787.495364   0.000000 -7465.407400 1916.537581   0.000000  -2.201656  -8.575895  -0.000000 331445.057204
912562.891737 6647187.668058   0.000000 -7635.886187 1048.200196   0.000000  -1.204169  -8.771754  -0.000000 331436.118522
144638.173945 6707966.709969   0.000000 -7705.711635 166.042779   0.000000  -0.190803  -8.851992  -0.000000 331425.883654
-625192.465276 6680323.122950   0.000000 -7673.962531 -718.306913   0.000000   0.825088  -8.815551  -0.000000 331414.337540
-1386781.284531 6564620.919087   0.000000 -7541.056404 -1593.192068   0.000000   1.830113  -8.662909  -0.000000 331401.482408
-2130089.078372 6362384.840094   0.000000 -7308.744060 -2447.080437   0.000000   2.811026  -8.396076  -0.000000 331387.337738
-2845317.498110 6076280.280624   0.000000 -6980.086537 -3268.716302   0.000000   3.754897  -8.018568  -0.000000 331371.940007
-3523038.202179 5710078.179425   0.000000 -6559.414807 -4047.268820   0.000000   4.649286  -7.535356  -0.000000 331355.342214
-4154317.134501 5268605.340227   0.000000 -6052.272743 -4772.474766   0.000000   5.482402  -6.952809  -0.000000 331337.613174
-4730832.293331 4757680.836028   0.000000 -5465.344102 -5434.773810   0.000000   6.243262  -6.278602  -0.000000 331318.836615
-5244983.438611 4184039.333824   0.000000 -4806.364490 -6025.434549   0.000000   6.921836  -5.521618  -0.000000 331299.110077
-5689992.291817 3555242.349076   0.000000 -4084.019457 -6536.669615   0.000000   7.509177  -4.691835  -0.000000 331278.543621
-6059991.907315 2879578.598321   0.000000 -3307.830069 -6961.738362   0.000000   7.997538  -3.800187  -0.000000 331257.258384
-6350104.036689 2165954.762081   0.000000 -2488.027459 -7295.035762   0.000000   8.380481  -2.858426  -0.000000 331235.384980
-6556503.465434 1423778.096722   0.000000 -1635.418010 -7532.166350   0.000000   8.652953  -1.878966  -0.000000 331213.061779
-6676468.472918 662832.441552   0.000000 -761.240940 -7670.002231   0.000000   8.811358  -0.874716  -0.000000 331190.433082
-6708416.749149 -106850.745273   0.000000 122.979826 -7706.724385   0.000000   8.853605   0.141084  -0.000000 331167.647220
-6651926.293473 -875124.622655   0.000000 1005.587555 -7641.846724   0.000000   8.779133   1.155045  -0.000000 331144.854600
-6507741.018121 -1631860.731439   0.000000 1874.946379 -7476.222584   0.000000   8.588918   2.153798  -0.000000 331122.205721
-6277760.981132 -2367082.524992   0.000000 2719.594695 -7212.033551   0.000000   8.285465   3.124174  -0.000000 331099.849188
-5965017.375818 -3071096.904905   0.000000 3528.396296 -6852.760777   0.000000   7.872772   4.053380  -0.000000 331077.929756
-5573632.604932 -3734622.027238   0.000000 4290.687222 -6403.139160   0.000000   7.356275   4.929163  -0.000000 331056.586420
-5108765.964532 -4348909.693590   0.000000 4996.416393 -5869.094980   0.000000   6.742781   5.739974  -0.000000 331035.950580
-4576545.652402 -4905860.712388   0.000000 5636.278187 -5257.667818   0.000000   6.040376   6.475120  -0.000000 331016.144312
-3983987.996461 -5398131.708276   0.000000 6201.835180 -4576.917789   0.000000   5.258319   7.124905  -0.000000 330997.278759
-3338904.967357 -5819231.970030   0.000000 6685.629462 -3835.819301   0.000000   4.406920   7.680761  -0.000000 330979.452657
-2649801.194213 -6163609.058708   0.000000 7081.281030 -3044.142743   0.000000   3.497404   8.135353  -0.000000 330962.751043
-1925761.841207 -6426722.045872   0.000000 7383.571972 -2212.325673   0.000000   2.541762   8.482687  -0.000000 330947.244129
-1176332.823478 -6605101.414864   0.000000 7588.515331 -1351.335187   0.000000   1.552594   8.718179  -0.000000 330932.986372
-411394.942113 -6696394.834051   0.000000 7693.407725 -472.523297   0.000000   0.542944   8.838723  -0.000000 330920.015763
358966.401552 -6699398.197412   0.000000 7696.865041 412.522772   0.000000  -0.473875   8.842726  -0.000000 330908.353321
1124594.193642 -6614071.522248   0.000000 7598.840723 1292.133407   0.000000  -1.484456   8.730133  -0.000000 330898.002815
1875393.742970 -6441539.493763   0.000000 7400.626412 2154.710504   0.000000  -2.475471   8.502429  -0.000000 330888.950720
2601465.796729 -6184076.648891   0.000000 7104.834935 2988.880445   0.000000  -3.433852   8.162615  -0.000000 330881.166385
3293237.080357 -5845077.394599   0.000000 6715.365856 3783.644102   0.000000  -4.346961   7.715171  -0.000000 330874.602448
3941586.539283 -5429011.256102   0.000000 6237.354056 4528.521908   0.000000  -5.202758   7.165996  -0.000000 330869.195453
4537965.617039 -4941363.945415   0.000000 5677.102013 5213.692064   0.000000  -5.989956   6.522332  -0.000000 330864.866690
5074510.982992 -4388565.027851   0.000000 5041.996680 5830.120080   0.000000  -6.698177   5.792666  -0.000000 330861.523230
5544148.222680 -3777903.140947   0.000000 4340.412060 6369.677913   0.000000  -7.318079   4.986619  -0.000000 330859.059155
5940685.123149 -3117429.884532   0.000000 3581.598759 6825.251152   0.000000  -7.841491   4.114822  -0.000000 330857.356951
6258893.323086 -2415853.650102   0.000000 2775.561985 7190.832831   0.000000  -8.261510   3.188768  -0.000000 330856.289057
6494577.251209 -1682424.790290   0.000000 1932.929595 7461.602620   0.000000  -8.572598   2.220670  -0.000000 330855.719552
6644629.444231 -926813.643375   0.000000 1064.811940 7633.990375   0.000000  -8.770654   1.223292  -0.000000 330855.505941
